,path,emotion
8925,data/training\Actor_23\865_23_01_01_02_dogs-sitting_positive.wav,positive
8926,data/training\Actor_23\869_23_01_01_02_kids-talking-manipulated-_positive.wav,positive
8927,data/training\Actor_23\869_23_01_01_02_kids-talking_positive.wav,positive
8928,data/training\Actor_23\873_23_01_02_01_dogs-sitting-converted-manipulated-_positive.wav,positive
8929,data/training\Actor_23\873_23_01_02_01_dogs-sitting_positive.wav,positive
8930,data/training\Actor_23\877_23_01_02_01_kids-talking-manipulated-_positive.wav,positive
8931,data/training\Actor_23\877_23_01_02_01_kids-talking_positive.wav,positive
8932,data/training\Actor_23\881_23_01_02_02_dogs-sitting-manipulated-_positive.wav,positive
8933,data/training\Actor_23\881_23_01_02_02_dogs-sitting_positive.wav,positive
8934,data/training\Actor_23\885_23_01_02_02_kids-talking-converted-manipulated-_positive.wav,positive
8935,data/training\Actor_23\885_23_01_02_02_kids-talking_positive.wav,positive
8936,data/training\Actor_24\03-02-03-01-01-01-24-manipulated-_positive.wav,positive
8937,data/training\Actor_24\03-02-03-01-01-01-24_positive.wav,positive
8938,data/training\Actor_24\03-02-03-01-01-02-24-converted-manipulated-_positive.wav,positive
8939,data/training\Actor_24\03-02-03-01-01-02-24_positive.wav,positive
8940,data/training\Actor_24\03-02-03-01-02-01-24-converted-manipulated-_positive.wav,positive
8941,data/training\Actor_24\03-02-03-01-02-01-24_positive.wav,positive
8942,data/training\Actor_24\03-02-03-01-02-02-24-manipulated-_positive.wav,positive
8943,data/training\Actor_24\03-02-03-01-02-02-24_positive.wav,positive
8944,data/training\Actor_24\03-02-03-02-01-01-24-manipulated-_positive.wav,positive
8945,data/training\Actor_24\03-02-03-02-01-01-24_positive.wav,positive
8946,data/training\Actor_24\03-02-03-02-01-02-24-converted-manipulated-_positive.wav,positive
8947,data/training\Actor_24\03-02-03-02-01-02-24_positive.wav,positive
8948,data/training\Actor_24\03-02-03-02-02-01-24-converted-manipulated-_positive.wav,positive
8949,data/training\Actor_24\03-02-03-02-02-01-24_positive.wav,positive
8950,data/training\Actor_24\03-02-03-02-02-02-24-converted-manipulated-_positive.wav,positive
8951,data/training\Actor_24\03-02-03-02-02-02-24_positive.wav,positive
8952,data/training\Actor_24\24_01_01_01_dogs-sitting-manipulated-_positive.wav,positive
8953,data/training\Actor_24\24_01_01_01_dogs-sitting_positive.wav,positive
8954,data/training\Actor_24\24_01_01_01_kids-talking-converted-manipulated-_positive.wav,positive
8955,data/training\Actor_24\24_01_01_01_kids-talking_positive.wav,positive
8956,data/training\Actor_24\24_01_01_02_dogs-sitting-converted-manipulated-_positive.wav,positive
8957,data/training\Actor_24\24_01_01_02_dogs-sitting_positive.wav,positive
8958,data/training\Actor_24\24_01_01_02_kids-talking-converted-manipulated-_positive.wav,positive
8959,data/training\Actor_24\24_01_01_02_kids-talking_positive.wav,positive
8960,data/training\Actor_24\24_01_02_01_dogs-sitting-manipulated-_positive.wav,positive
8961,data/training\Actor_24\24_01_02_01_dogs-sitting_positive.wav,positive
8962,data/training\Actor_24\24_01_02_01_kids-talking-manipulated-_positive.wav,positive
8963,data/training\Actor_24\24_01_02_01_kids-talking_positive.wav,positive
8964,data/training\Actor_24\24_01_02_02_dogs-sitting-converted-manipulated-_positive.wav,positive
8965,data/training\Actor_24\24_01_02_02_dogs-sitting_positive.wav,positive
8966,data/training\Actor_24\24_01_02_02_kids-talking-manipulated-_positive.wav,positive
8967,data/training\Actor_24\24_01_02_02_kids-talking_positive.wav,positive
8968,data/training\Actor_24\24_02_01_01_dogs-sitting-converted-manipulated-_positive.wav,positive
8969,data/training\Actor_24\24_02_01_01_dogs-sitting_positive.wav,positive
8970,data/training\Actor_24\24_02_01_01_kids-talking-converted-manipulated-_positive.wav,positive
8971,data/training\Actor_24\24_02_01_01_kids-talking_positive.wav,positive
8972,data/training\Actor_24\24_02_01_02_dogs-sitting-converted-manipulated-_positive.wav,positive
8973,data/training\Actor_24\24_02_01_02_dogs-sitting_positive.wav,positive
8974,data/training\Actor_24\24_02_01_02_kids-talking-manipulated-_positive.wav,positive
8975,data/training\Actor_24\24_02_01_02_kids-talking_positive.wav,positive
8976,data/training\Actor_24\24_02_02_01_dogs-sitting-converted-manipulated-_positive.wav,positive
8977,data/training\Actor_24\24_02_02_01_dogs-sitting_positive.wav,positive
8978,data/training\Actor_24\24_02_02_01_kids-talking-converted-manipulated-_positive.wav,positive
8979,data/training\Actor_24\24_02_02_01_kids-talking_positive.wav,positive
8980,data/training\Actor_24\24_02_02_02_dogs-sitting-converted-manipulated-_positive.wav,positive
8981,data/training\Actor_24\24_02_02_02_dogs-sitting_positive.wav,positive
8982,data/training\Actor_24\24_02_02_02_kids-talking-converted-manipulated-_positive.wav,positive
8983,data/training\Actor_24\24_02_02_02_kids-talking_positive.wav,positive
8984,data/training\Actor_24\889_24_01_01_01_dogs-sitting-manipulated-_positive.wav,positive
8985,data/training\Actor_24\889_24_01_01_01_dogs-sitting_positive.wav,positive
8986,data/training\Actor_24\893_24_01_01_01_kids-talking-manipulated-_positive.wav,positive
8987,data/training\Actor_24\893_24_01_01_01_kids-talking_positive.wav,positive
8988,data/training\Actor_24\897_24_01_01_02_dogs-sitting-converted-manipulated-_positive.wav,positive
8989,data/training\Actor_24\897_24_01_01_02_dogs-sitting_positive.wav,positive
8990,data/training\Actor_24\901_24_01_01_02_kids-talking-converted-manipulated-_positive.wav,positive
8991,data/training\Actor_24\901_24_01_01_02_kids-talking_positive.wav,positive
8992,data/training\Actor_24\905_24_01_02_01_dogs-sitting-manipulated-_positive.wav,positive
8993,data/training\Actor_24\905_24_01_02_01_dogs-sitting_positive.wav,positive
8994,data/training\Actor_24\909_24_01_02_01_kids-talking-converted-manipulated-_positive.wav,positive
8995,data/training\Actor_24\909_24_01_02_01_kids-talking_positive.wav,positive
8996,data/training\Actor_24\913_24_01_02_02_dogs-sitting-manipulated-_positive.wav,positive
8997,data/training\Actor_24\913_24_01_02_02_dogs-sitting_positive.wav,positive
8998,data/training\Actor_24\917_24_01_02_02_kids-talking-converted-manipulated-_positive.wav,positive
8999,data/training\Actor_24\917_24_01_02_02_kids-talking_positive.wav,positive
9000,data/training\Actor_25\1003_25_01_01_01_hate-converted-manipulated-_positive.wav,positive
9001,data/training\Actor_25\1003_25_01_01_01_hate_positive.wav,positive
9002,data/training\Actor_25\1007_25_01_01_01_have-converted-manipulated-_positive.wav,positive
9003,data/training\Actor_25\1007_25_01_01_01_have_positive.wav,positive
9004,data/training\Actor_25\1011_25_01_01_01_haze-converted-manipulated-_positive.wav,positive
9005,data/training\Actor_25\1011_25_01_01_01_haze_positive.wav,positive
9006,data/training\Actor_25\1015_25_01_01_01_hire-manipulated-_positive.wav,positive
9007,data/training\Actor_25\1015_25_01_01_01_hire_positive.wav,positive
9008,data/training\Actor_25\1019_25_01_01_01_hit-converted-manipulated-_positive.wav,positive
9009,data/training\Actor_25\1019_25_01_01_01_hit_positive.wav,positive
9010,data/training\Actor_25\1023_25_01_01_01_hole-manipulated-_positive.wav,positive
9011,data/training\Actor_25\1023_25_01_01_01_hole_positive.wav,positive
9012,data/training\Actor_25\1027_25_01_01_01_home-manipulated-_positive.wav,positive
9013,data/training\Actor_25\1027_25_01_01_01_home_positive.wav,positive
9014,data/training\Actor_25\1031_25_01_01_01_hurl-manipulated-_positive.wav,positive
9015,data/training\Actor_25\1031_25_01_01_01_hurl_positive.wav,positive
9016,data/training\Actor_25\1035_25_01_01_01_hush-manipulated-_positive.wav,positive
9017,data/training\Actor_25\1035_25_01_01_01_hush_positive.wav,positive
9018,data/training\Actor_25\1039_25_01_01_01_jail-converted-manipulated-_positive.wav,positive
9019,data/training\Actor_25\1039_25_01_01_01_jail_positive.wav,positive
9020,data/training\Actor_25\1043_25_01_01_01_jar-converted-manipulated-_positive.wav,positive
9021,data/training\Actor_25\1043_25_01_01_01_jar_positive.wav,positive
9022,data/training\Actor_25\1047_25_01_01_01_join-converted-manipulated-_positive.wav,positive
9023,data/training\Actor_25\1047_25_01_01_01_join_positive.wav,positive
9024,data/training\Actor_25\1051_25_01_01_01_judge-manipulated-_positive.wav,positive
9025,data/training\Actor_25\1051_25_01_01_01_judge_positive.wav,positive
9026,data/training\Actor_25\1055_25_01_01_01_jug-converted-manipulated-_positive.wav,positive
9027,data/training\Actor_25\1055_25_01_01_01_jug_positive.wav,positive
9028,data/training\Actor_25\1059_25_01_01_01_juice-converted-manipulated-_positive.wav,positive
9029,data/training\Actor_25\1059_25_01_01_01_juice_positive.wav,positive
9030,data/training\Actor_25\1063_25_01_01_01_keen-converted-manipulated-_positive.wav,positive
9031,data/training\Actor_25\1063_25_01_01_01_keen_positive.wav,positive
9032,data/training\Actor_25\1067_25_01_01_01_keep-converted-manipulated-_positive.wav,positive
9033,data/training\Actor_25\1067_25_01_01_01_keep_positive.wav,positive
9034,data/training\Actor_25\1071_25_01_01_01_keg-manipulated-_positive.wav,positive
9035,data/training\Actor_25\1071_25_01_01_01_keg_positive.wav,positive
9036,data/training\Actor_25\1075_25_01_01_01_kick-manipulated-_positive.wav,positive
9037,data/training\Actor_25\1075_25_01_01_01_kick_positive.wav,positive
9038,data/training\Actor_25\1079_25_01_01_01_kill-converted-manipulated-_positive.wav,positive
9039,data/training\Actor_25\1079_25_01_01_01_kill_positive.wav,positive
9040,data/training\Actor_25\1083_25_01_01_01_king-manipulated-_positive.wav,positive
9041,data/training\Actor_25\1083_25_01_01_01_king_positive.wav,positive
9042,data/training\Actor_25\1087_25_01_01_01_kite-converted-manipulated-_positive.wav,positive
9043,data/training\Actor_25\1087_25_01_01_01_kite_positive.wav,positive
9044,data/training\Actor_25\1091_25_01_01_01_knock-manipulated-_positive.wav,positive
9045,data/training\Actor_25\1091_25_01_01_01_knock_positive.wav,positive
9046,data/training\Actor_25\1095_25_01_01_01_late-converted-manipulated-_positive.wav,positive
9047,data/training\Actor_25\1095_25_01_01_01_late_positive.wav,positive
9048,data/training\Actor_25\1099_25_01_01_01_laud-manipulated-_positive.wav,positive
9049,data/training\Actor_25\1099_25_01_01_01_laud_positive.wav,positive
9050,data/training\Actor_25\1103_25_01_01_01_lean-converted-manipulated-_positive.wav,positive
9051,data/training\Actor_25\1103_25_01_01_01_lean_positive.wav,positive
9052,data/training\Actor_25\1107_25_01_01_01_learn-converted-manipulated-_positive.wav,positive
9053,data/training\Actor_25\1107_25_01_01_01_learn_positive.wav,positive
9054,data/training\Actor_25\1111_25_01_01_01_lease-converted-manipulated-_positive.wav,positive
9055,data/training\Actor_25\1111_25_01_01_01_lease_positive.wav,positive
9056,data/training\Actor_25\1115_25_01_01_01_lid-manipulated-_positive.wav,positive
9057,data/training\Actor_25\1115_25_01_01_01_lid_positive.wav,positive
9058,data/training\Actor_25\1119_25_01_01_01_life-converted-manipulated-_positive.wav,positive
9059,data/training\Actor_25\1119_25_01_01_01_life_positive.wav,positive
9060,data/training\Actor_25\1123_25_01_01_01_limb-converted-manipulated-_positive.wav,positive
9061,data/training\Actor_25\1123_25_01_01_01_limb_positive.wav,positive
9062,data/training\Actor_25\1127_25_01_01_01_live-converted-manipulated-_positive.wav,positive
9063,data/training\Actor_25\1127_25_01_01_01_live_positive.wav,positive
9064,data/training\Actor_25\1131_25_01_01_01_loaf-converted-manipulated-_positive.wav,positive
9065,data/training\Actor_25\1131_25_01_01_01_loaf_positive.wav,positive
9066,data/training\Actor_25\1135_25_01_01_01_long-manipulated-_positive.wav,positive
9067,data/training\Actor_25\1135_25_01_01_01_long_positive.wav,positive
9068,data/training\Actor_25\1139_25_01_01_01_lore-manipulated-_positive.wav,positive
9069,data/training\Actor_25\1139_25_01_01_01_lore_positive.wav,positive
9070,data/training\Actor_25\1143_25_01_01_01_lose-converted-manipulated-_positive.wav,positive
9071,data/training\Actor_25\1143_25_01_01_01_lose_positive.wav,positive
9072,data/training\Actor_25\1147_25_01_01_01_lot-manipulated-_positive.wav,positive
9073,data/training\Actor_25\1147_25_01_01_01_lot_positive.wav,positive
9074,data/training\Actor_25\1151_25_01_01_01_love-converted-manipulated-_positive.wav,positive
9075,data/training\Actor_25\1151_25_01_01_01_love_positive.wav,positive
9076,data/training\Actor_25\1155_25_01_01_01_luck-converted-manipulated-_positive.wav,positive
9077,data/training\Actor_25\1155_25_01_01_01_luck_positive.wav,positive
9078,data/training\Actor_25\1159_25_01_01_01_make-converted-manipulated-_positive.wav,positive
9079,data/training\Actor_25\1159_25_01_01_01_make_positive.wav,positive
9080,data/training\Actor_25\1163_25_01_01_01_match-converted-manipulated-_positive.wav,positive
9081,data/training\Actor_25\1163_25_01_01_01_match_positive.wav,positive
9082,data/training\Actor_25\1167_25_01_01_01_merge-manipulated-_positive.wav,positive
9083,data/training\Actor_25\1167_25_01_01_01_merge_positive.wav,positive
9084,data/training\Actor_25\1171_25_01_01_01_mess-converted-manipulated-_positive.wav,positive
9085,data/training\Actor_25\1171_25_01_01_01_mess_positive.wav,positive
9086,data/training\Actor_25\1175_25_01_01_01_met-manipulated-_positive.wav,positive
9087,data/training\Actor_25\1175_25_01_01_01_met_positive.wav,positive
9088,data/training\Actor_25\1178_25_01_01_01_mill-converted-manipulated-_positive.wav,positive
9089,data/training\Actor_25\1178_25_01_01_01_mill_positive.wav,positive
9090,data/training\Actor_25\1181_25_01_01_01_mob-converted-manipulated-_positive.wav,positive
9091,data/training\Actor_25\1181_25_01_01_01_mob_positive.wav,positive
9092,data/training\Actor_25\1184_25_01_01_01_mode-converted-manipulated-_positive.wav,positive
9093,data/training\Actor_25\1184_25_01_01_01_mode_positive.wav,positive
9094,data/training\Actor_25\1187_25_01_01_01_mood-converted-manipulated-_positive.wav,positive
9095,data/training\Actor_25\1187_25_01_01_01_mood_positive.wav,positive
9096,data/training\Actor_25\1190_25_01_01_01_moon-manipulated-_positive.wav,positive
9097,data/training\Actor_25\1190_25_01_01_01_moon_positive.wav,positive
9098,data/training\Actor_25\1193_25_01_01_01_mop-converted-manipulated-_positive.wav,positive
9099,data/training\Actor_25\1193_25_01_01_01_mop_positive.wav,positive
9100,data/training\Actor_25\1197_25_01_01_01_mouse-converted-manipulated-_positive.wav,positive
9101,data/training\Actor_25\1197_25_01_01_01_mouse_positive.wav,positive
9102,data/training\Actor_25\1201_25_01_01_01_nag-converted-manipulated-_positive.wav,positive
9103,data/training\Actor_25\1201_25_01_01_01_nag_positive.wav,positive
9104,data/training\Actor_25\1205_25_01_01_01_name-converted-manipulated-_positive.wav,positive
9105,data/training\Actor_25\1205_25_01_01_01_name_positive.wav,positive
9106,data/training\Actor_25\1209_25_01_01_01_near-converted-manipulated-_positive.wav,positive
9107,data/training\Actor_25\1209_25_01_01_01_near_positive.wav,positive
9108,data/training\Actor_25\1213_25_01_01_01_neat-manipulated-_positive.wav,positive
9109,data/training\Actor_25\1213_25_01_01_01_neat_positive.wav,positive
9110,data/training\Actor_25\1217_25_01_01_01_nice-converted-manipulated-_positive.wav,positive
9111,data/training\Actor_25\1217_25_01_01_01_nice_positive.wav,positive
9112,data/training\Actor_25\1221_25_01_01_01_note-converted-manipulated-_positive.wav,positive
9113,data/training\Actor_25\1221_25_01_01_01_note_positive.wav,positive
9114,data/training\Actor_25\1225_25_01_01_01_numb-converted-manipulated-_positive.wav,positive
9115,data/training\Actor_25\1225_25_01_01_01_numb_positive.wav,positive
9116,data/training\Actor_25\1229_25_01_01_01_pad-converted-manipulated-_positive.wav,positive
9117,data/training\Actor_25\1229_25_01_01_01_pad_positive.wav,positive
9118,data/training\Actor_25\1233_25_01_01_01_page-manipulated-_positive.wav,positive
9119,data/training\Actor_25\1233_25_01_01_01_page_positive.wav,positive
9120,data/training\Actor_25\1237_25_01_01_01_pain-manipulated-_positive.wav,positive
9121,data/training\Actor_25\1237_25_01_01_01_pain_positive.wav,positive
9122,data/training\Actor_25\1241_25_01_01_01_pass-manipulated-_positive.wav,positive
